chrom	start	end
NW_021705794.1	44059	44075
NW_021705794.1	45096	45116
NW_021705794.1	46012	46032
NW_021705794.1	46637	46653
NW_021705794.1	46704	46720
NW_021705794.1	46745	46761
NW_021705794.1	47344	47360
NW_021705794.1	47618	47638
NW_021705794.1	47890	47906
NW_021705794.1	47995	48011
NW_021705794.1	48172	48188
NW_021705794.1	48281	48297
NW_021705794.1	48348	48364
NW_021705794.1	48423	48439
NW_021705794.1	48754	48770
NW_021705794.1	48848	48864
NW_021705794.1	49143	49159
NW_021705794.1	49231	49247
NW_021705794.1	49393	49411
NW_021705794.1	50256	50272
NW_021705794.1	52561	52577
NW_021705794.1	52927	52943
NW_021705794.1	53451	53467
NW_021705794.1	53640	53664
NW_021705794.1	54654	54670
NW_021705794.1	55072	55096
NW_021705794.1	55328	55344
NW_021705794.1	55835	55851
NW_021705794.1	56369	56385
NW_021705794.1	56700	56718
NW_021705794.1	58321	58337
NW_021705794.1	58722	58738
NW_021705794.1	59023	59039
NW_021705794.1	59152	59168
NW_021705794.1	59443	59459
NW_021705794.1	59535	59551
NW_021705794.1	59763	59779
NW_021705794.1	59878	59894
NW_021705794.1	60088	60104
NW_021705794.1	60121	60137
NW_021705794.1	60467	60487
NW_021705794.1	61250	61266
NW_021705794.1	61355	61371
NW_021705794.1	62110	62130
NW_021705794.1	62559	62577
NW_021705794.1	62817	62841
NW_021705794.1	62913	62929
NW_021705794.1	63250	63266
NW_021705794.1	63503	63519
NW_021705794.1	63915	63931
NW_021705794.1	64326	64344
NW_021705794.1	64635	64651
NW_021705794.1	65015	65033
NW_021705794.1	65119	65135
NW_021705794.1	65736	65754
NW_021705794.1	65854	65872
NW_021705794.1	66105	66121
NW_021705794.1	66182	66198
NW_021705794.1	67031	67053
NW_021705794.1	68144	68160
NW_021705794.1	68324	68342
NW_021705794.1	70103	70119
NW_021705794.1	70131	70147
NW_021705794.1	70604	70620
NW_021705794.1	71290	71306
NW_021705794.1	71611	71629
NW_021705794.1	71728	71744
NW_021705795.1	263	279
NW_021705795.1	423	447
NW_021705795.1	470	490
NW_021705795.1	617	641
NW_021705795.1	828	844
NW_021705795.1	1012	1030
NW_021705795.1	1120	1136
NW_021705795.1	1365	1381
NW_021705795.1	1629	1645
NW_021705795.1	1837	1853
NW_021705795.1	2397	2413
NW_021705795.1	2903	2919
NW_021705795.1	3140	3156
NW_021705795.1	3976	3992
NW_021705795.1	4113	4129
NW_021705795.1	4637	4653
NW_021705795.1	4663	4679
NW_021705795.1	4760	4776
NW_021705795.1	5040	5064
NW_021705795.1	6112	6128
NW_021705795.1	6768	6784
NW_021705795.1	6967	6983
NW_021705795.1	7019	7035
NW_021705795.1	7167	7185
NW_021705795.1	7874	7890
NW_021705795.1	8367	8383
NW_021705795.1	8512	8534
NW_021705795.1	8578	8594
NW_021705795.1	8676	8692
NW_021705795.1	9484	9502
NW_021705795.1	9861	9883
NW_021705795.1	9946	9962
NW_021705795.1	10334	10350
NW_021705795.1	10355	10371
NW_021705795.1	10476	10492
NW_021705795.1	11041	11057
NW_021705795.1	11875	11891
NW_021705795.1	12807	12829
NW_021705795.1	13008	13024
NW_021705795.1	13142	13158
NW_021705795.1	13773	13789
NW_021705795.1	13922	13938
NW_021705795.1	14311	14327
NW_021705795.1	14354	14370
NW_021705795.1	14587	14611
NW_021705795.1	14657	14673
NW_021705795.1	16067	16089
NW_021705795.1	16640	16656
NW_021705795.1	17025	17041
NW_021705795.1	17171	17187
NW_021705795.1	17220	17236
NW_021705795.1	17295	17311
NW_021705795.1	17402	17418
NW_021705795.1	17513	17531
NW_021705795.1	17828	17844
NW_021705795.1	17939	17957
NW_021705795.1	18666	18682
NW_021705795.1	18710	18728
NW_021705795.1	20196	20220
NW_021705795.1	21041	21061
NW_021705795.1	21434	21450
NW_021705795.1	22730	22752
NW_021705795.1	23329	23345
NW_021705795.1	23491	23507
NW_021705795.1	23546	23562
NW_021705795.1	24088	24108
NW_021705795.1	24267	24283
NW_021705795.1	26751	26769
NW_021705795.1	26804	26820
NW_021705795.1	28153	28169
NW_021705795.1	28972	28988
NW_021705795.1	30398	30414
NW_021705795.1	30789	30807
NW_021705795.1	30972	30988
NW_021705795.1	31236	31260
NW_021705795.1	31560	31576
NW_021705795.1	32152	32168
NW_021705795.1	33031	33053
NW_021705795.1	33319	33335
NW_021705795.1	33801	33819
NW_021705795.1	34115	34133
NW_021705795.1	34433	34451
NW_021705795.1	34611	34627
NW_021705795.1	34814	34830
NW_021705795.1	35544	35560
NW_021705795.1	36045	36061
NW_021705795.1	36926	36944
NW_021705795.1	37664	37680
NW_021705795.1	37712	37728
NW_021705795.1	37736	37752
NW_021705795.1	37846	37862
NW_021705795.1	37918	37934
NW_021705795.1	37966	37982
NW_021705795.1	37990	38006
NW_021705795.1	39572	39588
NW_021705795.1	39789	39805
NW_021705795.1	40254	40274
NW_021705795.1	41786	41802
NW_021705795.1	42765	42781
NW_021705795.1	43012	43028
NW_021705795.1	43242	43258
NW_021705795.1	43403	43419
NW_021705795.1	44330	44346
NW_021705795.1	45439	45455
NW_021705795.1	46463	46479
NW_021705795.1	46830	46846
NW_021705795.1	47209	47225
NW_021705795.1	47530	47546
NW_021705795.1	48283	48301
NW_021705795.1	48434	48454
NW_021705795.1	48956	48972
NW_021705795.1	49345	49361
NW_021705795.1	49569	49585
NW_021705795.1	51047	51063
NW_021705795.1	51229	51245
NW_021705795.1	51369	51385
NW_021705795.1	51409	51425
NW_021705795.1	51710	51726
NW_021705795.1	52275	52291
NW_021705795.1	53255	53271
NW_021705795.1	54325	54341
NW_021705795.1	54449	54465
NW_021705795.1	55068	55090
NW_021705795.1	55773	55789
NW_021705795.1	55947	55963
NW_021705795.1	56104	56128
NW_021705795.1	56260	56276
NW_021705795.1	56425	56441
NW_021705795.1	57695	57711
NW_021705795.1	58480	58496
NW_021705795.1	59039	59055
NW_021705795.1	59260	59282
NW_021705795.1	59571	59587
NW_021705795.1	60809	60825
NW_021705795.1	61980	62000
NW_021705795.1	62317	62333
NW_021705795.1	62697	62713
NW_021705795.1	63485	63501
NW_021705795.1	64414	64430
NW_021705795.1	64854	64878
NW_021705795.1	67199	67215
NW_021705795.1	68006	68022
NW_021705795.1	68035	68051
NW_021705795.1	68243	68259
NW_021705795.1	68377	68395
NW_021705795.1	68484	68500
NW_021705795.1	68693	68709
NW_021705795.1	69720	69736
NW_021705795.1	70786	70802
NW_021705796.1	458	478
NW_021705796.1	521	543
NW_021705796.1	793	809
NW_021705796.1	1670	1686
NW_021705796.1	1778	1794
NW_021705796.1	2199	2215
NW_021705796.1	3181	3205
NW_021705796.1	3603	3619
NW_021705796.1	3696	3712
NW_021705796.1	3767	3783
NW_021705796.1	4329	4345
NW_021705796.1	5487	5503
NW_021705796.1	5592	5608
NW_021705796.1	5650	5666
NW_021705796.1	5772	5788
NW_021705796.1	5958	5974
NW_021705796.1	6280	6296
NW_021705796.1	7498	7514
NW_021705796.1	8114	8130
NW_021705796.1	8275	8291
NW_021705796.1	8991	9007
NW_021705796.1	9159	9175
NW_021705796.1	10167	10187
NW_021705796.1	11680	11696
NW_021705796.1	11774	11790
NW_021705796.1	12102	12118
NW_021705796.1	12571	12587
NW_021705796.1	12922	12938
NW_021705796.1	14055	14071
NW_021705796.1	14247	14263
NW_021705796.1	14398	14414
NW_021705796.1	15320	15338
NW_021705796.1	15921	15937
NW_021705796.1	15948	15964
NW_021705796.1	16535	16551
NW_021705796.1	16656	16672
NW_021705796.1	17900	17916
NW_021705796.1	18034	18050
NW_021705796.1	18630	18646
NW_021705796.1	19769	19785
NW_021705796.1	22239	22255
NW_021705796.1	25265	25285
NW_021705796.1	25682	25698
NW_021705796.1	26569	26585
NW_021705796.1	27446	27462
NW_021705796.1	28910	28926
NW_021705796.1	29530	29546
NW_021705796.1	30129	30153
NW_021705796.1	32025	32041
NW_021705796.1	32356	32372
NW_021705796.1	32827	32843
NW_021705796.1	34092	34108
NW_021705796.1	34910	34928
NW_021705796.1	35708	35726
NW_021705796.1	36457	36473
NW_021705796.1	37183	37199
NW_021705796.1	39183	39203
NW_021705796.1	39744	39760
NW_021705796.1	39943	39959
NW_021705796.1	40221	40245
NW_021705796.1	42764	42780
NW_021705796.1	46322	46338
NW_021705796.1	46589	46605
NW_021705796.1	46774	46790
NW_021705796.1	47231	47247
NW_021705796.1	47671	47687
NW_021705796.1	48214	48232
NW_021705796.1	48425	48441
NW_021705796.1	48709	48725
NW_021705796.1	49794	49810
NW_021705796.1	50031	50055
NW_021705796.1	50615	50633
NW_021705796.1	50652	50668
NW_021705796.1	52201	52217
NW_021705796.1	55051	55067
NW_021705796.1	55679	55695
NW_021705796.1	56923	56939
NW_021705796.1	57179	57195
NW_021705796.1	57296	57312
NW_021705796.1	57341	57357
NW_021705796.1	57382	57398
NW_021705796.1	57556	57572
NW_021705796.1	57808	57832
NW_021705796.1	57869	57885
NW_021705796.1	58049	58065
NW_021705796.1	58813	58829
NW_021705796.1	60545	60561
NW_021705796.1	61034	61058
NW_021705796.1	61659	61675
NW_021705796.1	64054	64070
NW_021705796.1	64078	64094
NW_021705796.1	64818	64838
NW_021705796.1	64929	64945
NW_021705796.1	65454	65472
NW_021705796.1	65732	65748
NW_021705796.1	65763	65779
NW_021705796.1	66526	66542
NW_021705796.1	66787	66803
NW_021705796.1	66988	67004
NW_021705796.1	67172	67188
NW_021705796.1	67373	67389
NW_021705796.1	67527	67547
NW_021705796.1	68547	68565
NW_021705796.1	69287	69303
NW_021705796.1	69317	69333
NW_021705796.1	70028	70044
NW_021705797.1	146	166
NW_021705797.1	1976	1994
NW_021705797.1	3451	3467
NW_021705797.1	7184	7200
NW_021705797.1	7930	7948
NW_021705797.1	8920	8944
NW_021705797.1	10954	10970
NW_021705797.1	11045	11061
NW_021705797.1	11276	11292
NW_021705797.1	11339	11355
NW_021705797.1	11517	11533
NW_021705797.1	11649	11665
NW_021705797.1	12029	12045
NW_021705797.1	12089	12107
NW_021705797.1	13917	13933
NW_021705797.1	13974	13990
NW_021705797.1	14356	14372
NW_021705797.1	14552	14568
NW_021705797.1	19503	19519
NW_021705797.1	20518	20536
NW_021705797.1	21473	21489
NW_021705797.1	24187	24203
NW_021705797.1	25476	25492
NW_021705797.1	25765	25781
NW_021705797.1	26969	26985
NW_021705797.1	27769	27785
NW_021705797.1	28607	28623
NW_021705797.1	28940	28956
NW_021705797.1	30758	30780
NW_021705797.1	30991	31009
NW_021705797.1	31561	31577
NW_021705797.1	31986	32004
NW_021705797.1	32016	32032
NW_021705797.1	33586	33602
NW_021705797.1	35501	35517
NW_021705797.1	36435	36453
NW_021705797.1	36551	36567
NW_021705797.1	37142	37158
NW_021705797.1	37180	37200
NW_021705797.1	37289	37307
NW_021705797.1	37597	37613
NW_021705797.1	38951	38967
NW_021705797.1	39629	39645
NW_021705797.1	39689	39705
NW_021705797.1	39834	39852
NW_021705797.1	39865	39883
NW_021705797.1	39903	39919
NW_021705797.1	40210	40228
NW_021705797.1	42079	42095
NW_021705797.1	43957	43973
NW_021705797.1	44414	44430
NW_021705797.1	45336	45352
NW_021705797.1	46665	46681
NW_021705797.1	48457	48473
NW_021705797.1	50801	50817
NW_021705797.1	52277	52299
NW_021705797.1	53228	53244
NW_021705797.1	53318	53334
NW_021705797.1	53468	53484
NW_021705797.1	53769	53787
NW_021705797.1	54240	54256
NW_021705797.1	54663	54679
NW_021705797.1	54936	54956
NW_021705797.1	55477	55493
NW_021705797.1	56249	56265
NW_021705797.1	56705	56721
NW_021705797.1	57924	57940
NW_021705797.1	59247	59263
NW_021705797.1	60168	60184
NW_021705797.1	60373	60389
NW_021705797.1	60831	60847
NW_021705797.1	62941	62957
NW_021705797.1	63429	63445
NW_021705797.1	63461	63477
NW_021705797.1	63980	63996
NW_021705797.1	66583	66599
NW_021705797.1	67087	67103
NW_021705797.1	67505	67521
NW_021705797.1	67997	68021
NW_021705797.1	68415	68431
NW_021705797.1	68497	68513
NW_021705797.1	69031	69047
NW_021705798.1	47	63
NW_021705798.1	405	421
NW_021705798.1	1385	1401
NW_021705798.1	1620	1636
NW_021705798.1	3809	3825
NW_021705798.1	4580	4600
NW_021705798.1	4723	4739
NW_021705798.1	4769	4785
NW_021705798.1	4800	4816
NW_021705798.1	5875	5891
NW_021705798.1	6160	6176
NW_021705798.1	7546	7562
NW_021705798.1	7794	7810
NW_021705798.1	7943	7959
NW_021705798.1	8118	8134
NW_021705798.1	8553	8569
NW_021705798.1	8733	8749
NW_021705798.1	8979	8995
NW_021705798.1	9314	9330
NW_021705798.1	9999	10015
NW_021705798.1	10273	10289
NW_021705798.1	10935	10951
NW_021705798.1	12094	12110
NW_021705798.1	12159	12175
NW_021705798.1	12219	12241
NW_021705798.1	12299	12317
NW_021705798.1	12577	12599
NW_021705798.1	13145	13167
NW_021705798.1	13197	13213
NW_021705798.1	13290	13306
NW_021705798.1	13450	13466
NW_021705798.1	13503	13521
NW_021705798.1	13636	13654
NW_021705798.1	14079	14095
NW_021705798.1	16256	16272
NW_021705798.1	16931	16947
NW_021705798.1	16969	16993
NW_021705798.1	18334	18354
NW_021705798.1	18527	18543
NW_021705798.1	18819	18835
NW_021705798.1	19135	19151
NW_021705798.1	19714	19732
NW_021705798.1	19925	19943
NW_021705798.1	20160	20178
NW_021705798.1	20186	20202
NW_021705798.1	20271	20287
NW_021705798.1	20700	20716
NW_021705798.1	20742	20758
NW_021705798.1	20828	20844
NW_021705798.1	20904	20920
NW_021705798.1	21102	21118
NW_021705798.1	21324	21340
NW_021705798.1	21485	21501
NW_021705798.1	21534	21550
NW_021705798.1	21661	21677
NW_021705798.1	21748	21764
NW_021705798.1	22333	22349
NW_021705798.1	23001	23017
NW_021705798.1	23189	23205
NW_021705798.1	23749	23765
NW_021705798.1	23799	23815
NW_021705798.1	24004	24020
NW_021705798.1	24375	24391
NW_021705798.1	24539	24561
NW_021705798.1	24700	24720
NW_021705798.1	25084	25100
NW_021705798.1	25451	25467
NW_021705798.1	26476	26494
NW_021705798.1	26598	26618
NW_021705798.1	26978	26994
NW_021705798.1	27430	27446
NW_021705798.1	27872	27888
NW_021705798.1	29236	29252
NW_021705798.1	30290	30306
NW_021705798.1	30494	30510
NW_021705798.1	30852	30868
NW_021705798.1	31262	31284
NW_021705798.1	31599	31617
NW_021705798.1	31654	31674
NW_021705798.1	31854	31870
NW_021705798.1	31933	31949
NW_021705798.1	32037	32053
NW_021705798.1	32176	32192
NW_021705798.1	33086	33102
NW_021705798.1	33491	33511
NW_021705798.1	34003	34027
NW_021705798.1	34190	34206
NW_021705798.1	34500	34516
NW_021705798.1	34652	34672
NW_021705798.1	35044	35060
NW_021705798.1	35103	35119
NW_021705798.1	35288	35304
NW_021705798.1	35767	35783
NW_021705798.1	36222	36240
NW_021705798.1	37006	37022
NW_021705798.1	37298	37320
NW_021705798.1	37478	37494
NW_021705798.1	38185	38201
NW_021705798.1	39118	39134
NW_021705798.1	39423	39439
NW_021705798.1	41164	41180
NW_021705798.1	41565	41581
NW_021705798.1	41635	41651
NW_021705798.1	41890	41906
NW_021705798.1	42224	42246
NW_021705798.1	42297	42313
NW_021705798.1	42383	42399
NW_021705798.1	42755	42771
NW_021705798.1	42798	42814
NW_021705798.1	42876	42892
NW_021705798.1	43159	43177
NW_021705798.1	43424	43444
NW_021705798.1	43760	43776
NW_021705798.1	45222	45238
NW_021705798.1	46841	46859
NW_021705798.1	46864	46882
NW_021705798.1	46912	46928
NW_021705798.1	47074	47092
NW_021705798.1	47266	47282
NW_021705798.1	47296	47312
NW_021705798.1	47445	47463
NW_021705798.1	48647	48663
NW_021705798.1	48708	48728
NW_021705798.1	48935	48951
NW_021705798.1	49213	49237
NW_021705798.1	49375	49391
NW_021705798.1	49456	49472
NW_021705798.1	49835	49851
NW_021705798.1	49927	49943
NW_021705798.1	50005	50021
NW_021705798.1	50218	50234
NW_021705798.1	50526	50544
NW_021705798.1	50882	50898
NW_021705798.1	51504	51524
NW_021705798.1	51575	51593
NW_021705798.1	51727	51743
NW_021705798.1	52565	52581
NW_021705798.1	53450	53466
NW_021705798.1	54706	54722
NW_021705798.1	54863	54879
NW_021705798.1	56476	56492
NW_021705798.1	57407	57423
NW_021705798.1	57679	57695
NW_021705798.1	58185	58201
NW_021705798.1	58373	58397
NW_021705798.1	58467	58485
NW_021705798.1	60338	60356
NW_021705798.1	60424	60440
NW_021705798.1	61398	61414
NW_021705798.1	61629	61653
NW_021705798.1	62315	62331
NW_021705798.1	62375	62391
NW_021705798.1	62721	62743
NW_021705798.1	62795	62815
NW_021705798.1	63100	63116
NW_021705798.1	63994	64010
NW_021705798.1	65236	65252
NW_021705798.1	66089	66105
NW_021705798.1	66349	66365
NW_021705798.1	68469	68485
NW_021705798.1	69108	69124
NW_021705798.1	69293	69309
NW_021705798.1	69355	69371
NW_021705798.1	69472	69488
NW_021705798.1	69588	69606
NW_021705798.1	69613	69629
NW_021705798.1	69687	69705
NW_021705798.1	69869	69887
NW_021705799.1	24335	24353
NW_021705799.1	24361	24383
NW_021705799.1	24688	24704
NW_021705799.1	25187	25203
NW_021705799.1	25842	25858
NW_021705799.1	26804	26820
NW_021705799.1	28290	28312
NW_021705799.1	29999	30015
NW_021705799.1	30252	30268
NW_021705799.1	31773	31789
NW_021705799.1	34782	34798
NW_021705799.1	35319	35335
NW_021705799.1	37033	37049
NW_021705799.1	37133	37151
NW_021705799.1	38511	38529
NW_021705799.1	40774	40790
NW_021705799.1	43364	43380
NW_021705799.1	43671	43687
NW_021705799.1	44630	44646
NW_021705799.1	44751	44769
NW_021705799.1	45348	45366
NW_021705799.1	51355	51371
NW_021705799.1	55368	55390
NW_021705799.1	58760	58776
NW_021705799.1	58957	58973
NW_021705799.1	59097	59113
NW_021705799.1	61230	61246
NW_021705799.1	62186	62202
NW_021705799.1	62291	62307
NW_021705799.1	62464	62480
NW_021705799.1	63561	63577
NW_021705799.1	64716	64732
NW_021705799.1	64884	64900
NW_021705799.1	64968	64992
NW_021705799.1	65076	65092
NW_021705799.1	67206	67222
NW_021705799.1	68290	68306
NW_021705800.1	14285	14301
NW_021705800.1	14451	14467
NW_021705800.1	14698	14714
NW_021705800.1	17885	17901
NW_021705800.1	19427	19443
NW_021705800.1	20117	20133
NW_021705800.1	20586	20602
NW_021705800.1	21222	21238
NW_021705800.1	21852	21868
NW_021705800.1	23437	23453
NW_021705800.1	23703	23719
NW_021705800.1	23878	23896
NW_021705800.1	23913	23929
NW_021705800.1	24347	24363
NW_021705800.1	24804	24820
NW_021705800.1	26604	26620
NW_021705800.1	26722	26738
NW_021705800.1	26897	26915
NW_021705800.1	26932	26948
NW_021705800.1	27438	27454
NW_021705800.1	27681	27701
NW_021705800.1	30588	30606
NW_021705800.1	30769	30785
NW_021705800.1	31165	31181
NW_021705800.1	32227	32243
NW_021705800.1	33200	33216
NW_021705800.1	33610	33626
NW_021705800.1	33703	33719
NW_021705800.1	34174	34190
NW_021705800.1	35473	35497
NW_021705800.1	36349	36365
NW_021705800.1	37849	37865
NW_021705800.1	38281	38301
NW_021705800.1	40806	40828
NW_021705800.1	41844	41860
NW_021705800.1	41929	41945
NW_021705800.1	41984	42000
NW_021705800.1	42166	42182
NW_021705800.1	44325	44341
NW_021705800.1	44609	44627
NW_021705800.1	45958	45982
NW_021705800.1	46328	46344
NW_021705800.1	46935	46951
NW_021705800.1	47018	47034
NW_021705800.1	47426	47442
NW_021705800.1	48883	48899
NW_021705800.1	50390	50406
NW_021705800.1	50636	50652
NW_021705800.1	50678	50694
NW_021705800.1	50726	50742
NW_021705800.1	50750	50766
NW_021705800.1	51365	51381
NW_021705800.1	51407	51423
NW_021705800.1	51455	51471
NW_021705800.1	51479	51495
NW_021705800.1	52167	52183
NW_021705800.1	52727	52743
NW_021705800.1	53745	53761
NW_021705800.1	53781	53797
NW_021705800.1	54560	54576
NW_021705800.1	54770	54786
NW_021705800.1	55053	55071
NW_021705800.1	56420	56440
NW_021705800.1	56477	56493
NW_021705800.1	57389	57405
NW_021705800.1	58412	58428
NW_021705800.1	60429	60445
NW_021705800.1	64308	64326
NW_021705800.1	66271	66287
NW_021705800.1	66994	67012
NW_021705800.1	67119	67135
NW_021705800.1	67988	68004
NW_021705801.1	413	431
NW_021705801.1	515	531
NW_021705801.1	718	734
NW_021705801.1	924	940
NW_021705801.1	954	970
NW_021705801.1	1640	1656
NW_021705801.1	1876	1892
NW_021705801.1	2066	2082
NW_021705801.1	2795	2813
NW_021705801.1	2826	2842
NW_021705801.1	2957	2975
NW_021705801.1	3243	3259
NW_021705801.1	3268	3284
NW_021705801.1	3486	3502
NW_021705801.1	3543	3559
NW_021705801.1	3728	3746
NW_021705801.1	3747	3767
NW_021705801.1	4223	4239
NW_021705801.1	4600	4616
NW_021705801.1	4633	4649
NW_021705801.1	4746	4762
NW_021705801.1	4771	4787
NW_021705801.1	6722	6738
NW_021705801.1	6824	6840
NW_021705801.1	7671	7687
NW_021705801.1	7746	7762
NW_021705801.1	7767	7783
NW_021705801.1	8330	8346
NW_021705801.1	8423	8439
NW_021705801.1	8749	8765
NW_021705801.1	10073	10089
NW_021705801.1	10108	10124
NW_021705801.1	10728	10744
NW_021705801.1	10838	10854
NW_021705801.1	11287	11303
NW_021705801.1	12913	12929
NW_021705801.1	13878	13894
NW_021705801.1	14293	14309
NW_021705801.1	15024	15040
NW_021705801.1	15744	15760
NW_021705801.1	16049	16073
NW_021705801.1	16405	16421
NW_021705801.1	16964	16980
NW_021705801.1	17620	17638
NW_021705801.1	17845	17861
NW_021705801.1	19297	19313
NW_021705801.1	20119	20139
NW_021705801.1	20321	20337
NW_021705801.1	20375	20391
NW_021705801.1	20681	20699
NW_021705801.1	20964	20980
NW_021705801.1	20988	21004
NW_021705801.1	21281	21301
NW_021705801.1	22720	22736
NW_021705801.1	23922	23944
NW_021705801.1	24445	24461
NW_021705801.1	25219	25235
NW_021705801.1	25474	25490
NW_021705801.1	26432	26454
NW_021705801.1	27257	27275
NW_021705801.1	28119	28135
NW_021705801.1	28287	28305
NW_021705801.1	28674	28690
NW_021705801.1	28843	28859
NW_021705801.1	28872	28890
NW_021705801.1	29530	29546
NW_021705801.1	29639	29655
NW_021705801.1	29685	29701
NW_021705801.1	30429	30445
NW_021705801.1	30469	30493
NW_021705801.1	30766	30786
NW_021705801.1	30905	30921
